* This is the BiomeMobWeight report file that is output every time the server starts.
* 
* Spawn Balance Utility (SBU) will use this file ONLY if it is renamed to BiomeMobWeight.csv.
* Lines starting with '*' are comments and ignored
* When this file is read, SBU writes summary information to the log file.
* 
1, desert, sgjourney:abydos_desert, MONSTER, alexsmobs:farseer, 30, 1, 1
2884, forest, dreamwoods:blooming_grove, CREATURE, ghosts:ghost, 15, 1, 2
2885, forest, dreamwoods:blooming_grove, CREATURE, ghosts:small_ghost, 30, 1, 3
2886, forest, dreamwoods:blooming_grove, CREATURE, ars_nouveau:gift_starby, 10, 1, 1
2887, forest, dreamwoods:blooming_grove, CREATURE, faunify:hedgehog, 10, 2, 3
2888, forest, dreamwoods:blooming_grove, CREATURE, faunify:mouse, 30, 3, 5
2889, forest, dreamwoods:blooming_grove, CREATURE, faunify:opossum, 10, 2, 2
2890, forest, dreamwoods:blooming_grove, CREATURE, ars_nouveau:starbuncle, 10, 1, 2
2891, forest, dreamwoods:blooming_grove, CREATURE, born_in_chaos_v1:thornshell_crab, 8, 1, 1
2892, forest, dreamwoods:blooming_grove, CREATURE, faunify:weasel, 9, 2, 3
2893, forest, dreamwoods:blooming_grove, CREATURE, ars_nouveau:whirlisprig, 10, 1, 2
2894, forest, dreamwoods:blooming_grove, AMBIENT, minecraft:bat, 30, 8, 8
2895, forest, dreamwoods:blooming_grove, AMBIENT, crittersandcompanions:leaf_insect, 30, 1, 1
2896, forest, dreamwoods:blooming_grove, AMBIENT, alexsmobs:cockroach, 30, 5, 5
2897, forest, dreamwoods:blooming_grove, AMBIENT, alexsmobs:underminer, 50, 1, 1
2898, forest, dreamwoods:blooming_grove, AMBIENT, terramity:blue_fairy, 15, 1, 2
2899, forest, dreamwoods:blooming_grove, AMBIENT, terramity:cave_gnome, 20, 1, 3
2900, forest, dreamwoods:blooming_grove, AMBIENT, terramity:green_fairy, 15, 2, 3
2901, forest, dreamwoods:blooming_grove, AMBIENT, terramity:pink_fairy, 15, 1, 2
2902, forest, dreamwoods:blooming_grove, UNDERGROUND_WATER_CREATURE, minecraft:glow_squid, 30, 4, 6
2903, forest, dreamwoods:blooming_grove, UNDERGROUND_WATER_CREATURE, species:deepfish, 10, 4, 6
2904, forest, dreamwoods:blooming_grove, WATER_CREATURE, born_in_chaos_v1:corpse_fish, 10, 3, 5
2905, forest, dreamwoods:blooming_grove, WATER_CREATURE, born_in_chaos_v1:glutton_fish, 10, 1, 1
2906, forest, dreamwoods:blooming_grove, WATER_AMBIENT, alexsmobs:devils_hole_pupfish, 30, 5, 12
2907, forest, dreamwoods:blooming_grove, WATER_AMBIENT, fintastic:minnow, 10, 3, 8
2908, none, foolish:boreal_grove, MONSTER, species:bewereager, 30, 1, 2
2909, none, foolish:boreal_grove, MONSTER, species:cliff_hanger, 30, 1, 1
2910, none, foolish:boreal_grove, MONSTER, species:ghoul, 15, 1, 1
2911, none, foolish:boreal_grove, MONSTER, embers:ancient_golem, 30, 1, 1
2912, none, foolish:boreal_grove, MONSTER, crypticfoes:howler, 45, 1, 3
2913, none, foolish:boreal_grove, MONSTER, species:limpet, 20, 1, 1
2914, none, foolish:boreal_grove, MONSTER, species:quake, 15, 1, 1
2915, none, foolish:boreal_grove, MONSTER, species:wicked, 10, 1, 3
2916, none, foolish:boreal_grove, MONSTER, alexsmobs:centipede_head, 30, 1, 1
2917, none, foolish:boreal_grove, MONSTER, alexsmobs:farseer, 30, 1, 1
2918, none, foolish:boreal_grove, MONSTER, alexsmobs:murmur, 30, 1, 1
2919, none, foolish:boreal_grove, MONSTER, born_in_chaos_v1:baby_skeleton, 10, 1, 2
2920, none, foolish:boreal_grove, MONSTER, born_in_chaos_v1:baby_spider, 10, 3, 5
2921, none, foolish:boreal_grove, MONSTER, born_in_chaos_v1:barrel_zombie, 10, 1, 1
2922, none, foolish:boreal_grove, MONSTER, quark:stoneling, 10, 1, 1
2923, none, foolish:boreal_grove, MONSTER, quark:toretoise, 10, 2, 4
2924, none, foolish:boreal_grove, MONSTER, born_in_chaos_v1:bloody_gadfly, 10, 1, 1
2925, none, foolish:boreal_grove, MONSTER, born_in_chaos_v1:bonescaller, 10, 1, 1
2926, none, foolish:boreal_grove, MONSTER, ancient_elements:boulder, 10, 1, 1
2927, none, foolish:boreal_grove, MONSTER, born_in_chaos_v1:corpse_fly, 10, 1, 3
2928, none, foolish:boreal_grove, MONSTER, born_in_chaos_v1:dark_vortex, 10, 1, 1
2929, none, foolish:boreal_grove, MONSTER, born_in_chaos_v1:decaying_zombie, 10, 1, 1
2930, none, foolish:boreal_grove, MONSTER, born_in_chaos_v1:decrepit_skeleton, 10, 1, 1
2931, none, foolish:boreal_grove, MONSTER, ancient_elements:dig, 15, 1, 1
2932, none, foolish:boreal_grove, MONSTER, born_in_chaos_v1:dire_hound_leader, 10, 1, 1
2933, none, foolish:boreal_grove, MONSTER, born_in_chaos_v1:door_knight, 10, 1, 1
2934, none, foolish:boreal_grove, MONSTER, born_in_chaos_v1:dread_hound, 10, 3, 5
2935, none, foolish:boreal_grove, MONSTER, ancient_elements:drimble, 5, 1, 1
2936, none, foolish:boreal_grove, MONSTER, born_in_chaos_v1:fallen_chaos_knight, 10, 1, 1
2937, none, foolish:boreal_grove, MONSTER, born_in_chaos_v1:krampus, 10, 1, 1
2938, none, foolish:boreal_grove, MONSTER, born_in_chaos_v1:krampus_henchman, 10, 2, 3
2939, none, foolish:boreal_grove, MONSTER, born_in_chaos_v1:lifestealer, 10, 1, 1
2940, none, foolish:boreal_grove, MONSTER, adamsarsplus:mage, 10, 1, 2
2941, none, foolish:boreal_grove, MONSTER, born_in_chaos_v1:missioner, 8, 1, 1
2942, none, foolish:boreal_grove, MONSTER, goety:reaper, 10, 1, 1
2943, none, foolish:boreal_grove, MONSTER, goety:wraith, 10, 1, 1
2944, none, foolish:boreal_grove, MONSTER, goety:web_spider, 10, 4, 4
2945, none, foolish:boreal_grove, MONSTER, goety:warlock, 10, 1, 1
2946, none, foolish:boreal_grove, MONSTER, goety:heretic, 10, 1, 1
2947, none, foolish:boreal_grove, MONSTER, goety:maverick, 10, 1, 1
2948, none, foolish:boreal_grove, MONSTER, born_in_chaos_v1:mother_spider, 8, 1, 1
2949, none, foolish:boreal_grove, MONSTER, mowziesmobs:grottol, 30, 1, 1
2950, none, foolish:boreal_grove, MONSTER, born_in_chaos_v1:mr_pumpkin, 10, 1, 3
2951, none, foolish:boreal_grove, MONSTER, born_in_chaos_v1:mrs_pumpkin, 10, 1, 1
2952, none, foolish:boreal_grove, MONSTER, irons_spellbooks:necromancer, 10, 1, 1
2953, none, foolish:boreal_grove, MONSTER, born_in_chaos_v1:nightmare_stalker, 6, 1, 1
2954, none, foolish:boreal_grove, MONSTER, born_in_chaos_v1:phantom_creeper, 6, 1, 1
2955, none, foolish:boreal_grove, MONSTER, born_in_chaos_v1:pumpkin_bruiser, 6, 1, 1
2956, none, foolish:boreal_grove, MONSTER, born_in_chaos_v1:restless_spirit, 10, 1, 1
2957, none, foolish:boreal_grove, MONSTER, ancient_elements:scamp, 15, 1, 1
2958, none, foolish:boreal_grove, MONSTER, born_in_chaos_v1:senor_pumpkin, 10, 1, 2
2959, none, foolish:boreal_grove, MONSTER, born_in_chaos_v1:siamese_skeletons, 10, 1, 1
2960, none, foolish:boreal_grove, MONSTER, born_in_chaos_v1:sir_pumpkinhead, 10, 1, 1
2961, none, foolish:boreal_grove, MONSTER, born_in_chaos_v1:skeleton_demoman, 10, 1, 1
2962, none, foolish:boreal_grove, MONSTER, born_in_chaos_v1:skeleton_thrasher, 10, 1, 1
2963, none, foolish:boreal_grove, MONSTER, born_in_chaos_v1:spirit_guide_assistant, 10, 2, 2
2964, none, foolish:boreal_grove, MONSTER, born_in_chaos_v1:spirit_guide, 10, 1, 1
2965, none, foolish:boreal_grove, MONSTER, born_in_chaos_v1:spiritof_chaos, 10, 1, 1
2966, none, foolish:boreal_grove, MONSTER, born_in_chaos_v1:supreme_bonescaller, 10, 1, 1
2967, none, foolish:boreal_grove, MONSTER, born_in_chaos_v1:swarmer, 8, 1, 1
2968, none, foolish:boreal_grove, MONSTER, ancient_elements:undead_miner, 30, 1, 2
2969, none, foolish:boreal_grove, MONSTER, terramity:uvogre, 10, 1, 1
2970, none, foolish:boreal_grove, MONSTER, foolish:winter_moth, 40, 4, 4
2971, none, foolish:boreal_grove, MONSTER, born_in_chaos_v1:zombie_bruiser, 10, 1, 1
2972, none, foolish:boreal_grove, MONSTER, born_in_chaos_v1:zombie_clown, 10, 1, 1
2973, none, foolish:boreal_grove, MONSTER, born_in_chaos_v1:zombie_fisherman, 10, 1, 1
2974, none, foolish:boreal_grove, MONSTER, born_in_chaos_v1:zombie_lumberjack, 10, 1, 1
2975, none, foolish:boreal_grove, CREATURE, minecraft:rabbit, 30, 4, 4
2976, none, foolish:boreal_grove, CREATURE, minecraft:pig, 55, 4, 4
2977, none, foolish:boreal_grove, CREATURE, minecraft:chicken, 50, 8, 8
2978, none, foolish:boreal_grove, CREATURE, minecraft:sheep, 60, 4, 4
2979, none, foolish:boreal_grove, CREATURE, minecraft:cow, 50, 4, 4
2980, none, foolish:boreal_grove, CREATURE, foolish:winter_moth, 30, 4, 4
2981, none, foolish:boreal_grove, CREATURE, forbidden_arcanus:lost_soul, 5, 1, 3
2982, none, foolish:boreal_grove, CREATURE, ars_nouveau:drygmy, 10, 1, 2
2983, none, foolish:boreal_grove, CREATURE, ars_nouveau:gift_starby, 10, 1, 1
2984, none, foolish:boreal_grove, CREATURE, ars_nouveau:starbuncle, 10, 1, 2
2985, none, foolish:boreal_grove, CREATURE, born_in_chaos_v1:thornshell_crab, 8, 1, 1
2986, none, foolish:boreal_grove, CREATURE, ars_nouveau:whirlisprig, 10, 1, 2
2987, none, foolish:boreal_grove, AMBIENT, alexsmobs:cockroach, 30, 5, 5
2988, none, foolish:boreal_grove, AMBIENT, alexsmobs:underminer, 50, 1, 1
2989, none, foolish:boreal_grove, AMBIENT, terramity:blue_fairy, 15, 1, 2
2990, none, foolish:boreal_grove, AMBIENT, terramity:cave_gnome, 20, 1, 3
2991, none, foolish:boreal_grove, AMBIENT, terramity:green_fairy, 15, 2, 3
2992, none, foolish:boreal_grove, AMBIENT, terramity:pink_fairy, 15, 1, 2
2993, none, foolish:boreal_grove, UNDERGROUND_WATER_CREATURE, species:deepfish, 10, 4, 6
2994, none, foolish:boreal_grove, WATER_CREATURE, born_in_chaos_v1:corpse_fish, 10, 3, 5
2995, none, foolish:boreal_grove, WATER_CREATURE, born_in_chaos_v1:glutton_fish, 10, 1, 1
2996, none, foolish:boreal_grove, WATER_AMBIENT, alexsmobs:devils_hole_pupfish, 30, 5, 12
2997, none, foolish:boreal_grove, WATER_AMBIENT, fintastic:minnow, 10, 3, 8
2998, plains, dreamwoods:boskage, MONSTER, minecraft:spider, 35, 4, 4
2999, plains, dreamwoods:boskage, MONSTER, minecraft:zombie, 30, 4, 4
3000, plains, dreamwoods:boskage, MONSTER, minecraft:zombie_villager, 30, 1, 1
3001, plains, dreamwoods:boskage, MONSTER, minecraft:skeleton, 60, 4, 4
3002, plains, dreamwoods:boskage, MONSTER, minecraft:creeper, 60, 4, 4
3003, plains, dreamwoods:boskage, MONSTER, minecraft:slime, 60, 4, 4
3004, plains, dreamwoods:boskage, MONSTER, minecraft:enderman, 40, 1, 4
3005, plains, dreamwoods:boskage, MONSTER, minecraft:witch, 30, 1, 1
3006, plains, dreamwoods:boskage, MONSTER, species:bewereager, 30, 1, 2
3007, plains, dreamwoods:boskage, MONSTER, species:cliff_hanger, 30, 1, 1
3008, plains, dreamwoods:boskage, MONSTER, species:ghoul, 15, 1, 1
3009, plains, dreamwoods:boskage, MONSTER, embers:ancient_golem, 30, 1, 1
3010, plains, dreamwoods:boskage, MONSTER, crypticfoes:howler, 45, 1, 3
3011, plains, dreamwoods:boskage, MONSTER, species:limpet, 20, 1, 1
3012, plains, dreamwoods:boskage, MONSTER, species:quake, 15, 1, 1
3013, plains, dreamwoods:boskage, MONSTER, species:wicked, 10, 1, 3
3014, plains, dreamwoods:boskage, MONSTER, alexsmobs:centipede_head, 30, 1, 1
3015, plains, dreamwoods:boskage, MONSTER, alexsmobs:farseer, 30, 1, 1
3016, plains, dreamwoods:boskage, MONSTER, alexsmobs:murmur, 30, 1, 1
3017, plains, dreamwoods:boskage, MONSTER, born_in_chaos_v1:baby_skeleton, 10, 1, 2
3018, plains, dreamwoods:boskage, MONSTER, born_in_chaos_v1:baby_spider, 10, 3, 5
3019, plains, dreamwoods:boskage, MONSTER, born_in_chaos_v1:barrel_zombie, 10, 1, 1
3020, plains, dreamwoods:boskage, MONSTER, quark:stoneling, 10, 1, 1
3021, plains, dreamwoods:boskage, MONSTER, quark:toretoise, 10, 2, 4
3022, plains, dreamwoods:boskage, MONSTER, born_in_chaos_v1:bloody_gadfly, 10, 1, 1
3023, plains, dreamwoods:boskage, MONSTER, born_in_chaos_v1:bonescaller, 10, 1, 1
3024, plains, dreamwoods:boskage, MONSTER, ancient_elements:boulder, 10, 1, 1
3025, plains, dreamwoods:boskage, MONSTER, born_in_chaos_v1:corpse_fly, 10, 1, 3
3026, plains, dreamwoods:boskage, MONSTER, born_in_chaos_v1:dark_vortex, 10, 1, 1
3027, plains, dreamwoods:boskage, MONSTER, born_in_chaos_v1:decaying_zombie, 10, 1, 1
3028, plains, dreamwoods:boskage, MONSTER, born_in_chaos_v1:decrepit_skeleton, 10, 1, 1
3029, plains, dreamwoods:boskage, MONSTER, ancient_elements:dig, 15, 1, 1
3030, plains, dreamwoods:boskage, MONSTER, born_in_chaos_v1:dire_hound_leader, 10, 1, 1
3031, plains, dreamwoods:boskage, MONSTER, born_in_chaos_v1:door_knight, 10, 1, 1
3032, plains, dreamwoods:boskage, MONSTER, born_in_chaos_v1:dread_hound, 10, 3, 5
3033, plains, dreamwoods:boskage, MONSTER, ancient_elements:drimble, 5, 1, 1
3034, plains, dreamwoods:boskage, MONSTER, born_in_chaos_v1:fallen_chaos_knight, 10, 1, 1
3035, plains, dreamwoods:boskage, MONSTER, mythsandlegends:gargoyle, 60, 1, 3
3036, plains, dreamwoods:boskage, MONSTER, born_in_chaos_v1:krampus, 10, 1, 1
3037, plains, dreamwoods:boskage, MONSTER, born_in_chaos_v1:krampus_henchman, 10, 2, 3
3038, plains, dreamwoods:boskage, MONSTER, born_in_chaos_v1:lifestealer, 10, 1, 1
3039, plains, dreamwoods:boskage, MONSTER, adamsarsplus:mage, 10, 1, 2
3040, plains, dreamwoods:boskage, MONSTER, born_in_chaos_v1:missioner, 8, 1, 1
3041, plains, dreamwoods:boskage, MONSTER, goety:reaper, 10, 1, 1
3042, plains, dreamwoods:boskage, MONSTER, goety:wraith, 10, 1, 1
3043, plains, dreamwoods:boskage, MONSTER, goety:web_spider, 10, 4, 4
3044, plains, dreamwoods:boskage, MONSTER, goety:warlock, 10, 1, 1
3045, plains, dreamwoods:boskage, MONSTER, goety:heretic, 10, 1, 1
3046, plains, dreamwoods:boskage, MONSTER, goety:maverick, 10, 1, 1
3047, plains, dreamwoods:boskage, MONSTER, born_in_chaos_v1:mother_spider, 8, 1, 1
3048, plains, dreamwoods:boskage, MONSTER, mowziesmobs:grottol, 30, 1, 1
3049, plains, dreamwoods:boskage, MONSTER, born_in_chaos_v1:mr_pumpkin, 10, 1, 3
3050, plains, dreamwoods:boskage, MONSTER, born_in_chaos_v1:mrs_pumpkin, 10, 1, 1
3051, plains, dreamwoods:boskage, MONSTER, mutantmonsters:mutant_creeper, 3, 1, 1
3052, plains, dreamwoods:boskage, MONSTER, mutantmonsters:mutant_enderman, 3, 1, 1
3053, plains, dreamwoods:boskage, MONSTER, mutantmonsters:mutant_skeleton, 3, 1, 1
3054, plains, dreamwoods:boskage, MONSTER, mutantmonsters:mutant_zombie, 3, 1, 1
3055, plains, dreamwoods:boskage, MONSTER, irons_spellbooks:necromancer, 10, 1, 1
3056, plains, dreamwoods:boskage, MONSTER, born_in_chaos_v1:nightmare_stalker, 6, 1, 1
3057, plains, dreamwoods:boskage, MONSTER, born_in_chaos_v1:phantom_creeper, 6, 1, 1
3058, plains, dreamwoods:boskage, MONSTER, born_in_chaos_v1:pumpkin_bruiser, 6, 1, 1
3059, plains, dreamwoods:boskage, MONSTER, born_in_chaos_v1:restless_spirit, 10, 1, 1
3060, plains, dreamwoods:boskage, MONSTER, ancient_elements:scamp, 15, 1, 1
3061, plains, dreamwoods:boskage, MONSTER, born_in_chaos_v1:senor_pumpkin, 10, 1, 2
3062, plains, dreamwoods:boskage, MONSTER, born_in_chaos_v1:siamese_skeletons, 10, 1, 1
3063, plains, dreamwoods:boskage, MONSTER, born_in_chaos_v1:sir_pumpkinhead, 10, 1, 1
3064, plains, dreamwoods:boskage, MONSTER, born_in_chaos_v1:skeleton_demoman, 10, 1, 1
3065, plains, dreamwoods:boskage, MONSTER, born_in_chaos_v1:skeleton_thrasher, 10, 1, 1
3066, plains, dreamwoods:boskage, MONSTER, born_in_chaos_v1:spirit_guide_assistant, 10, 2, 2
3067, plains, dreamwoods:boskage, MONSTER, born_in_chaos_v1:spirit_guide, 10, 1, 1
3068, plains, dreamwoods:boskage, MONSTER, born_in_chaos_v1:spiritof_chaos, 10, 1, 1
3069, plains, dreamwoods:boskage, MONSTER, born_in_chaos_v1:supreme_bonescaller, 10, 1, 1
3070, plains, dreamwoods:boskage, MONSTER, born_in_chaos_v1:swarmer, 8, 1, 1
3071, plains, dreamwoods:boskage, MONSTER, ancient_elements:undead_miner, 30, 1, 2
3072, plains, dreamwoods:boskage, MONSTER, terramity:uvogre, 10, 1, 1
3073, plains, dreamwoods:boskage, MONSTER, born_in_chaos_v1:zombie_bruiser, 10, 1, 1
3074, plains, dreamwoods:boskage, MONSTER, born_in_chaos_v1:zombie_clown, 10, 1, 1
3075, plains, dreamwoods:boskage, MONSTER, born_in_chaos_v1:zombie_fisherman, 10, 1, 1
3076, plains, dreamwoods:boskage, MONSTER, born_in_chaos_v1:zombie_lumberjack, 10, 1, 1
3077, plains, dreamwoods:boskage, CREATURE, minecraft:sheep, 60, 4, 4
3078, plains, dreamwoods:boskage, CREATURE, minecraft:pig, 55, 4, 4
3079, plains, dreamwoods:boskage, CREATURE, minecraft:chicken, 50, 8, 8
3080, plains, dreamwoods:boskage, CREATURE, minecraft:cow, 50, 4, 4
3081, plains, dreamwoods:boskage, CREATURE, minecraft:wolf, 30, 4, 4
3082, plains, dreamwoods:boskage, CREATURE, forbidden_arcanus:lost_soul, 5, 1, 3
3083, plains, dreamwoods:boskage, CREATURE, ars_nouveau:drygmy, 10, 1, 2
3084, plains, dreamwoods:boskage, CREATURE, ars_nouveau:gift_starby, 10, 1, 1
3085, plains, dreamwoods:boskage, CREATURE, ars_nouveau:starbuncle, 10, 1, 2
3086, plains, dreamwoods:boskage, CREATURE, born_in_chaos_v1:thornshell_crab, 8, 1, 1
3087, plains, dreamwoods:boskage, CREATURE, ars_nouveau:whirlisprig, 10, 1, 2
3088, plains, dreamwoods:boskage, AMBIENT, minecraft:bat, 30, 8, 8
3089, plains, dreamwoods:boskage, AMBIENT, alexsmobs:cockroach, 30, 5, 5
3090, plains, dreamwoods:boskage, AMBIENT, alexsmobs:underminer, 50, 1, 1
3091, plains, dreamwoods:boskage, AMBIENT, terramity:blue_fairy, 15, 1, 2
3092, plains, dreamwoods:boskage, AMBIENT, terramity:cave_gnome, 20, 1, 3
3093, plains, dreamwoods:boskage, AMBIENT, terramity:green_fairy, 15, 2, 3
3094, plains, dreamwoods:boskage, AMBIENT, terramity:pink_fairy, 15, 1, 2
3095, plains, dreamwoods:boskage, UNDERGROUND_WATER_CREATURE, minecraft:glow_squid, 30, 4, 6
3096, plains, dreamwoods:boskage, UNDERGROUND_WATER_CREATURE, species:deepfish, 10, 4, 6
3097, plains, dreamwoods:boskage, WATER_CREATURE, born_in_chaos_v1:corpse_fish, 10, 3, 5
3098, plains, dreamwoods:boskage, WATER_CREATURE, born_in_chaos_v1:glutton_fish, 10, 1, 1
3099, plains, dreamwoods:boskage, WATER_AMBIENT, alexsmobs:devils_hole_pupfish, 30, 5, 12
3100, plains, dreamwoods:boskage, WATER_AMBIENT, fintastic:minnow, 10, 3, 8
3101, extreme_hills, dreamwoods:calcite_plateau, MONSTER, minecraft:spider, 35, 4, 4
3102, extreme_hills, dreamwoods:calcite_plateau, MONSTER, minecraft:zombie, 30, 4, 4
3103, extreme_hills, dreamwoods:calcite_plateau, MONSTER, minecraft:zombie_villager, 30, 1, 1
3104, extreme_hills, dreamwoods:calcite_plateau, MONSTER, minecraft:skeleton, 60, 4, 4
3105, extreme_hills, dreamwoods:calcite_plateau, MONSTER, minecraft:creeper, 60, 4, 4
3106, extreme_hills, dreamwoods:calcite_plateau, MONSTER, minecraft:slime, 60, 4, 4
3107, extreme_hills, dreamwoods:calcite_plateau, MONSTER, minecraft:enderman, 40, 1, 4
3108, extreme_hills, dreamwoods:calcite_plateau, MONSTER, minecraft:witch, 30, 1, 1
3109, extreme_hills, dreamwoods:calcite_plateau, MONSTER, species:bewereager, 30, 1, 2
3110, extreme_hills, dreamwoods:calcite_plateau, MONSTER, species:cliff_hanger, 30, 1, 1
3111, extreme_hills, dreamwoods:calcite_plateau, MONSTER, species:ghoul, 15, 1, 1
3112, extreme_hills, dreamwoods:calcite_plateau, MONSTER, embers:ancient_golem, 30, 1, 1
3113, extreme_hills, dreamwoods:calcite_plateau, MONSTER, crypticfoes:howler, 45, 1, 3
3114, extreme_hills, dreamwoods:calcite_plateau, MONSTER, species:limpet, 20, 1, 1
3115, extreme_hills, dreamwoods:calcite_plateau, MONSTER, species:quake, 15, 1, 1
3116, extreme_hills, dreamwoods:calcite_plateau, MONSTER, species:wicked, 10, 1, 3
3117, extreme_hills, dreamwoods:calcite_plateau, MONSTER, alexsmobs:centipede_head, 30, 1, 1
3118, extreme_hills, dreamwoods:calcite_plateau, MONSTER, alexsmobs:farseer, 30, 1, 1
3119, extreme_hills, dreamwoods:calcite_plateau, MONSTER, alexsmobs:murmur, 30, 1, 1
3120, extreme_hills, dreamwoods:calcite_plateau, MONSTER, born_in_chaos_v1:baby_skeleton, 10, 1, 2
3121, extreme_hills, dreamwoods:calcite_plateau, MONSTER, born_in_chaos_v1:baby_spider, 10, 3, 5
3122, extreme_hills, dreamwoods:calcite_plateau, MONSTER, born_in_chaos_v1:barrel_zombie, 10, 1, 1
3123, extreme_hills, dreamwoods:calcite_plateau, MONSTER, quark:stoneling, 10, 1, 1
3124, extreme_hills, dreamwoods:calcite_plateau, MONSTER, quark:toretoise, 10, 2, 4
3125, extreme_hills, dreamwoods:calcite_plateau, MONSTER, born_in_chaos_v1:bloody_gadfly, 10, 1, 1
3126, extreme_hills, dreamwoods:calcite_plateau, MONSTER, born_in_chaos_v1:bonescaller, 10, 1, 1
3127, extreme_hills, dreamwoods:calcite_plateau, MONSTER, ancient_elements:boulder, 10, 1, 1
3128, extreme_hills, dreamwoods:calcite_plateau, MONSTER, born_in_chaos_v1:corpse_fly, 10, 1, 3
3129, extreme_hills, dreamwoods:calcite_plateau, MONSTER, born_in_chaos_v1:dark_vortex, 10, 1, 1
3130, extreme_hills, dreamwoods:calcite_plateau, MONSTER, born_in_chaos_v1:decaying_zombie, 10, 1, 1
3131, extreme_hills, dreamwoods:calcite_plateau, MONSTER, born_in_chaos_v1:decrepit_skeleton, 10, 1, 1
3132, extreme_hills, dreamwoods:calcite_plateau, MONSTER, ancient_elements:dig, 15, 1, 1
3133, extreme_hills, dreamwoods:calcite_plateau, MONSTER, born_in_chaos_v1:dire_hound_leader, 10, 1, 1
3134, extreme_hills, dreamwoods:calcite_plateau, MONSTER, born_in_chaos_v1:door_knight, 10, 1, 1
3135, extreme_hills, dreamwoods:calcite_plateau, MONSTER, born_in_chaos_v1:dread_hound, 10, 3, 5
3136, extreme_hills, dreamwoods:calcite_plateau, MONSTER, ancient_elements:drimble, 5, 1, 1
3137, extreme_hills, dreamwoods:calcite_plateau, MONSTER, born_in_chaos_v1:fallen_chaos_knight, 10, 1, 1
3138, extreme_hills, dreamwoods:calcite_plateau, MONSTER, born_in_chaos_v1:krampus, 10, 1, 1
3139, extreme_hills, dreamwoods:calcite_plateau, MONSTER, born_in_chaos_v1:krampus_henchman, 10, 2, 3
